Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.7876422,0.1906076,0.8926464000000001,0.0,0.0,0.0,0.0
0.18672162,0.17978048,0.9166075000000001,0.6102088403170463,0.6275666877043123,0.6184102286980944,0.4481016099723611
0.18289034,0.17871422,0.9193562,0.6622477006578005,0.5149072612648944,0.5788767128317611,0.40807508358341427
0.18157646,0.17978951,0.9186209,0.617435205903457,0.645501053720013,0.6307441875039937,0.46115972625954677
0.18047455,0.17109104,0.9208680000000001,0.650425332174106,0.5772946501362798,0.6111937679637599,0.4407384757200995
0.17961678,0.17025267,0.9208700999999999,0.6551862307097734,0.5632875436652223,0.6052656446011301,0.4346565372567232
0.1787731,0.1706669,0.9203012000000002,0.6263225179036767,0.6481173379836159,0.6365827114021501,0.46744592234498894
0.17666501,0.16857794,0.9224278,0.6589960688747452,0.5831294279638062,0.6182167023416966,0.44809652843722836
0.17529021,0.16523823,0.9226867000000001,0.6387358568207275,0.653415933835219,0.6455289367057018,0.4770847628515287
0.17440425,0.1651307,0.9224262,0.64099676464255,0.6389061107800507,0.6395542067669702,0.470628852548054
0.17502563,0.16316041,0.9243397,0.6787776120470259,0.5674946429000339,0.6175591790893495,0.44738855662840543
0.1748067,0.18797216,0.9028339000000001,0.532035611883426,0.8203194555151038,0.6449993522355794,0.47608889128794
0.1744774,0.16375738,0.9238335,0.6909701111808273,0.5320759841594651,0.6005736567853728,0.4299269588520088
0.17477433,0.16267943,0.9243429000000001,0.674601627296326,0.5777367713811522,0.6218210286489297,0.45184066339254425
0.1732398,0.16509204,0.9242798000000001,0.6573883502893741,0.623362506905893,0.6393215080968536,0.4704200944179983
0.17281108,0.16962998,0.9185822,0.5973496626214952,0.7526299336552935,0.6656525493906655,0.49906862205203195
0.17265204,0.1620035,0.9248247,0.6509007400994813,0.6545166910862507,0.6521196587237339,0.48429821466777756
0.17221595,0.16851103,0.9199056000000001,0.605745403834195,0.738290996739155,0.665019809313798,0.4983491594843653
0.17190762,0.16092741,0.9256298999999999,0.6694774912207901,0.6142024205577501,0.6400134660493456,0.4712421217279906
0.17183268,0.16173938,0.9248514999999999,0.6516154227376646,0.6531654270548134,0.6518589697268437,0.48399921556697106
0.17125417,0.16195135,0.9247408,0.6551763218607572,0.63947744270628,0.6467131302336213,0.47837898146294
0.17171806,0.16285005,0.9240698,0.7156493004779569,0.4910161737327664,0.5817525622135935,0.41109165851408
0.17164016,0.16118135,0.9260573000000001,0.6740519661937808,0.6101742458319436,0.6399467275107833,0.47115237520846537
0.17108333,0.16668907,0.9203265,0.6104131816109513,0.7235594361765842,0.6617530961795517,0.4947221283955285
0.1712843,0.1619004,0.9245305,0.6393434587329707,0.689496253643679,0.6629894466614173,0.49623991752240054
0.1709552,0.16582656,0.9262795,0.6623100411327882,0.6470453780165093,0.6541338942508695,0.4864412725857301
0.16996102,0.15996759,0.9256762000000001,0.6490297769055614,0.6772433555622986,0.662310128130897,0.49555588713601495
0.16960639,0.15965383,0.9273583999999999,0.6922095874812675,0.588990137048701,0.6358313487684499,0.4668976424058474
0.1692316,0.1578233,0.9277244,0.6929402429647713,0.5931259770638766,0.6385037784138357,0.46977128054908973
0.16764325,0.17642494,0.9128086,0.8540092983201397,0.22955786797279415,0.35982566159035584,0.2208328351938456
0.16836432,0.15717034,0.9281685,0.6685559536348753,0.6637590716282087,0.6656083522856551,0.4993041077327929
0.16684024,0.1594651,0.9256204,0.6447383027426323,0.6930072057316623,0.6675215979636998,0.5013143713744308
0.166473,0.15635824,0.9275294000000001,0.6616945077022732,0.6726442937810937,0.6665845443520464,0.5003638463839271
0.1679536,0.15601937,0.9278655,0.6624450881268635,0.6769415647178887,0.669029700938935,0.5031658047212948
0.16692032,0.15373468,0.9293013,0.7046172450141576,0.5944791153445613,0.6441507687108696,0.47588185497784596
0.16682377,0.1616099,0.9268277999999999,0.7452450606289531,0.4887160310885991,0.5891855550783133,0.4188870075272595
0.16621368,0.15685213,0.9280513000000001,0.7430343415614316,0.509140615684417,0.6031855316837197,0.4330069631511647
0.16533142,0.15363589,0.9293938,0.7039876125562532,0.5976062087158346,0.6457566546224813,0.4775578378125598
0.16510703,0.15422496,0.9295016,0.7129000799907574,0.5806429973039311,0.6392457798894071,0.47073835452435747
0.16485208,0.15548885,0.9265491999999999,0.6397780235146101,0.7316530062530069,0.6821233299744704,0.5179440066770017
0.16469479,0.15354452,0.9302749,0.7081667742965069,0.6025107661202269,0.6502808309681808,0.4827595161053731
0.16451272,0.16082467,0.9268333999999999,0.6428124790967359,0.7269511553440655,0.6817208544690891,0.5175576709441013
0.1642226,0.15289591,0.9296428999999999,0.7363685036939027,0.5422421999029018,0.6239122531076499,0.4543701249973774
0.1640234,0.15304303,0.9300673999999999,0.6781515538506312,0.6703775445278229,0.6737281530159479,0.5084959027820604
0.16335544,0.1521497,0.9301014000000001,0.6703652199254322,0.6944613882785245,0.6816436821090184,0.5175085908936496
0.16371308,0.15130982,0.9306544000000001,0.7122286080178444,0.600016473920497,0.6506458032766826,0.48309111159625606
0.16300257,0.14996526,0.9309808,0.6983757259895227,0.6350963960779403,0.6645900138683569,0.4983843416364692
0.16264397,0.15307388,0.9293183,0.6652933856618629,0.6957216322009543,0.6795975423006326,0.5151189638618208
0.16255191,0.15258563,0.9305372000000001,0.6749835345016917,0.6882770515999661,0.6809895675496543,0.5167851789698786
0.16225456,0.15371647,0.9311946000000001,0.7134689101301822,0.6062182846389115,0.6549791745924822,0.4876486849710557
0.16185834,0.16438761,0.9274652,0.6486826102090447,0.7157012730966226,0.6801077890880297,0.515647327141223
0.1630711,0.1520794,0.9308807,0.7166644253335297,0.5950077639493745,0.6495654308578844,0.481869783767119
0.16215101,0.154007,0.9295583000000001,0.6678245990238146,0.6919892546235274,0.6791412159816141,0.5146780766932479
0.16154341,0.15155938,0.9310773000000001,0.686719197649212,0.6659196772622632,0.6755570453111662,0.510654679041146
0.16092871,0.15127803,0.9309438999999999,0.7070127386105088,0.6160922004472559,0.6577494715765608,0.4908330396837209
0.16118611,0.15199134,0.9308013,0.6885199829699586,0.6562161410194411,0.6714225631203332,0.5059565251478002
0.1607758,0.151499,0.9312065,0.7057179564571301,0.6221087645344945,0.6606680963051924,0.49402578002570774
0.16253935,0.15107134,0.9308248000000001,0.693337080046783,0.6446804075839925,0.667602030441682,0.5016891256803506
0.16061984,0.15097675,0.9308206,0.6921417679546547,0.6471094350817312,0.668369984626003,0.5025004510644239
0.15942357,0.15095562,0.9309106999999999,0.7058685338431355,0.6177043324490047,0.6584566273070458,0.49150777905919724
0.16008197,0.16718756,0.9309706999999999,0.6881418726480313,0.6601059886348406,0.673353789060337,0.5081712865380295
0.15894371,0.148804,0.9314855,0.7220543833982113,0.5942742183895098,0.6512733722423294,0.48383078362984955
0.15823515,0.16127874,0.9300397,0.6904014926421291,0.6380143558710746,0.6625990619861027,0.49622326476011186
0.15856168,0.15521933,0.9289626999999999,0.6566109721825943,0.717855020881558,0.6854631400790074,0.5219478968747302
0.15806593,0.15574405,0.9312198,0.6943733691387195,0.648211560895881,0.6700347576891451,0.5044430628365404
0.15795125,0.15106715,0.9301702000000001,0.686822426111573,0.6490671587573944,0.6669221724570299,0.5009054964999681
0.1571487,0.15132847,0.930849,0.703233785321007,0.6223973188611603,0.6598948295479194,0.49319533556505946
0.15731616,0.1829764,0.92756,0.6474502165126161,0.7222278048678652,0.6823854857719654,0.51837619210366
0.15752277,0.1502113,0.9309646,0.6921429366628998,0.6495362335780127,0.6697282251446309,0.5041167068403691
0.15667202,0.23336716,0.928793,0.6742116651713849,0.6586369998358197,0.6658829202401818,0.49966736906091286
0.15634573,0.15167221,0.9295796,0.6772094800351064,0.664807557460842,0.6705339686533506,0.5049776008009068
0.15574042,0.15609922,0.9288992,0.6618856661711755,0.6981767245881438,0.6791251817800223,0.5146364677496424
0.15463103,0.22857733,0.9297031,0.7419878720044759,0.5343277031938809,0.6207721053833122,0.4508439256515565
0.15453647,0.15499465,0.9289406000000001,0.7395766208076873,0.5270964533162271,0.615002713077832,0.4449338410436166
0.15311082,0.15222757,0.9300179,0.6990646354790478,0.6178465493112583,0.6554895577643025,0.48830930602696443
0.15198341,0.17920259,0.9297654,0.6879681655834661,0.63961166400913,0.6624567229426541,0.49592441705284174
0.15163244,0.1571703,0.9299692,0.6837405492159191,0.6541195179540358,0.6680402110208336,0.5021998015144751
0.15042403,0.16474174,0.9271556999999999,0.6559988735180275,0.6836026094992212,0.6690974804636818,0.5032196645185294
0.14956757,0.15492943,0.9288186999999999,0.6799475841248045,0.6436653055126779,0.6608352354211985,0.4941687163956674
0.14924891,0.15448233,0.9299542000000001,0.7037493446921469,0.6064022399118909,0.6507957689316906,0.4831666564194584
0.14798437,0.15772983,0.9283013,0.6966582510947957,0.5951679256103142,0.6413938949873879,0.4729112688951821
0.14647028,0.15801832,0.9278092000000001,0.7006530061933967,0.5778901116194147,0.6328017129093252,0.4637595242147616
0.14582603,0.157988,0.9261469,0.6678429394044182,0.6276678940420377,0.6467788838287848,0.47851324801657197
0.1446893,0.15676734,0.9289751,0.6891625758050116,0.6233388043717275,0.6539282463276069,0.48648400245061046
0.1429394,0.1664406,0.9234909,0.6419942894941403,0.6589512707680706,0.650083970297328,0.48219791713273813
0.14160019,0.17565712,0.9243026999999999,0.6406332563514361,0.6798182043206706,0.6591443832003684,0.4921800727010434
0.14021462,0.16012888,0.9257795,0.6692049627522039,0.6191994124108493,0.6428466490242016,0.4742095263926901
0.13921593,0.16390386,0.9249924999999999,0.6710276801225394,0.5977148261138765,0.6318774805011425,0.46246015181647293
0.13762715,0.16608861,0.9254467,0.6615089201606775,0.6321732169987636,0.6460276399745444,0.47778208148206647
0.13506173,0.16333283,0.9244555,0.670675259488209,0.5892068587168972,0.6268872391756546,0.45716127297149073
0.13385363,0.1615497,0.9276016,0.6934768216772076,0.5900319288517809,0.6371571708906413,0.46820666006387796
0.13205263,0.1714671,0.9224159000000001,0.623583091409485,0.7112187967317815,0.6641035489213578,0.49747754171974384
0.13137414,0.16851127,0.926821,0.6750930472388446,0.6213863394685609,0.6467038777628,0.4784059650874961
0.1295396,0.17393878,0.9240026,0.6463029652621352,0.6552816079545647,0.6504148526219082,0.4824039680935182
0.12855074,0.16747576,0.9259807999999999,0.6701304893608576,0.6189992290107555,0.64315866745598,0.47458087523859305
0.1271431,0.17253593,0.9258036000000001,0.6697828859321978,0.6169477696594038,0.6419108763341355,0.47325228370819483
0.126067,0.1693885,0.9238998,0.644776807041409,0.655483997024797,0.6497559129313458,0.4817047578169131
0.1248566,0.17118248,0.9230273,0.6719483199869387,0.5611271433378501,0.6111715153309549,0.4407009572229338
0.123797454,0.17203227,0.9234582999999998,0.6523183782773752,0.6224173954130077,0.6367219649242338,0.4675323930874555
0.12269729,0.17670383,0.9217302,0.6522281902865804,0.5889152865767164,0.618496487130027,0.4481140059516974
