Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.19911069,0.16727185,0.9215288000000001,0.6464788565644324,0.6026596798944731,0.6232611613501323,0.4533488480659301
0.17587164,0.17097482,0.9235502999999999,0.6714485210239601,0.5719617616753886,0.6171158663338266,0.4468975554677093
0.17527367,0.16530773,0.9228669,0.6424209291681457,0.6446639916197803,0.6430526331992439,0.47437101457078656
0.1741918,0.16540949,0.9236040000000001,0.6636865348001032,0.5933332023968477,0.6259535734325594,0.4561532395284276
0.17378026,0.16292465,0.9236024,0.6440500494928028,0.6544920074547352,0.6486986290961864,0.4804301808047903
0.17326608,0.1639774,0.9242933000000001,0.6650411255651031,0.6022057842277142,0.6315095036507768,0.4620491450800822
0.17292477,0.16908164,0.9244413,0.6953515370458515,0.5342880490134068,0.603703888353941,0.43304808872789924
0.17252222,0.16653726,0.9235483999999999,0.6515519913789347,0.6275364217001536,0.6387640730383776,0.4697894430563242
0.17216338,0.16340156,0.9255985000000001,0.682907227179718,0.5810001215193703,0.6273095211866028,0.45753658859277146
0.17185189,0.16651618,0.9261677,0.685345112902305,0.5855410162143788,0.6309815349243829,0.4614188643180932
0.17229535,0.18719524,0.9097667999999999,0.555194653637897,0.8143025222813931,0.6598465597049961,0.4924479192615124
0.17071901,0.16389735,0.9265615,0.7019952543969368,0.5550468314255284,0.6193576075551532,0.44924382582048616
0.16926308,0.16409072,0.9212826,0.7763075254954626,0.37848304516875236,0.5078954434491513,0.3414868656472886
0.16815488,0.16529542,0.922294,0.6169842960694433,0.7383705532388676,0.6718209335570979,0.5061281673534376
0.16810748,0.15689376,0.9264039000000001,0.7663774423040931,0.4568179732054496,0.5717527454382452,0.401264289652915
0.16669871,0.15756463,0.9274272,0.709269101869479,0.5546346827827158,0.621660805274742,0.4521004742253312
0.16590002,0.1577742,0.9269153000000001,0.6459299885507084,0.7146745072947863,0.6781280087910233,0.5134816271657056
0.1661158,0.15896243,0.9268460000000001,0.6515425167117213,0.6925036937214898,0.6708620897436843,0.5052365073108727
0.16638139,0.156612,0.9292510999999999,0.6832074079564711,0.6420959396975909,0.6614384960891133,0.49478425002404797
0.1653755,0.16674402,0.9265973000000001,0.6398524760655541,0.7325649571147879,0.682547521661317,0.5184394207363985
0.16506374,0.1657174,0.9178848000000001,0.8391529517157892,0.2939765896738772,0.4343337695632326,0.278561019088999
0.16476616,0.15201081,0.9300985,0.7307783059600537,0.5578154472395132,0.6317035283648359,0.46281167805022205
0.1642155,0.1628376,0.9222359999999998,0.8014246989769112,0.3702445918375773,0.5055165957187449,0.33948463051861943
0.163445,0.15231135,0.9296768,0.6950699066512083,0.6214546176998519,0.6555622440537335,0.48838908517388824
0.1635135,0.1563184,0.9307221,0.6940972182633012,0.6415229144821172,0.666219477573853,0.5000808775663559
0.16353758,0.16044812,0.9203262999999999,0.8354410164444899,0.3244002772858042,0.4666393337351645,0.30523446079924577
0.16279545,0.15247548,0.9306090000000001,0.7401648646885514,0.5500992272093292,0.6304535486227628,0.46137013766161605
0.1630074,0.15708461,0.9291394000000001,0.6702382658244839,0.6764689479432386,0.6728523749712139,0.5075461003364288
0.16237997,0.15510604,0.9290423000000001,0.6574239182276196,0.7171343111461199,0.6854026936377697,0.5219284099526509
0.16044101,0.1514245,0.9309460999999999,0.7469702937515105,0.5451119441824774,0.6296676675725527,0.4605795129369725
0.1606577,0.17661585,0.9186989000000001,0.5895230839709132,0.8080156856737913,0.681353582951699,0.516961463335262
0.16053964,0.15096837,0.9310813000000001,0.6819184797798329,0.6792552466975017,0.6800310949836639,0.5158574993911678
0.16037703,0.15643105,0.9276487,0.6490255900685853,0.7178736102590951,0.6813017023716887,0.5170437258255548
0.15936989,0.15929613,0.9299243,0.6960857224512174,0.6227453057468021,0.6568104962941954,0.48974876894205577
0.15983507,0.16844662,0.928153,0.6489936336017327,0.7298931021481795,0.6866147191869343,0.5233226717418564
0.1595122,0.19494024,0.9263522999999999,0.6363455354970797,0.7415362816544404,0.6845523449516911,0.5208703934958503
0.15866101,0.1504341,0.9313203,0.734141969288306,0.570600182919303,0.6416086502682813,0.4731941347066549
0.15811263,0.15103376,0.9311411000000002,0.707180204018975,0.620364486953781,0.6605189866800775,0.4938411054049808
0.15771957,0.15508153,0.9290141999999999,0.7245377276430662,0.5512924343546641,0.6256706237589225,0.4561120534257662
0.15804993,0.15527931,0.9298286000000001,0.6769596170094051,0.6703388066894191,0.6730985477108957,0.5080262808772147
0.15731843,0.15609303,0.930029,0.6780545433563596,0.6708725335452985,0.6738939216481763,0.508891606297565
0.15615278,0.15598872,0.9288758000000001,0.6669207786384007,0.6819365348598784,0.6737264099504154,0.508630819594084
0.15638198,0.15011117,0.9314676000000001,0.7083606543633829,0.6210555365738128,0.6612947809424918,0.49474532137534355
0.15569511,0.15728576,0.9297380000000001,0.6897241224516166,0.6349687021046652,0.6606953439934907,0.4940836232156375
0.15397002,0.1532947,0.9297969,0.693270680507797,0.6271715112008396,0.6581009011058399,0.4910596274070154
0.15347819,0.15655239,0.9279591999999999,0.6586416223157424,0.6913615709376071,0.6741358218771634,0.5089165900580165
0.15321736,0.16634257,0.9289795999999999,0.6740904980321407,0.663599290820122,0.6682980202349605,0.5024674311363537
0.1530553,0.1581316,0.9278563999999999,0.6553749240134585,0.7006677617502199,0.6767670639053722,0.5119526275254005
0.15226601,0.15659294,0.9285135999999999,0.6724025614542698,0.6597826160772545,0.6655391082922492,0.49933155950566244
0.15152642,0.16411759,0.9288293,0.677786390091085,0.6497822080186234,0.6631268037374096,0.49661764000011976
0.1509317,0.15827528,0.9283452999999999,0.6738257583637772,0.6531685112302272,0.6628156057623231,0.4961901754936653
0.15074804,0.15545465,0.9291211,0.7044380695986112,0.5914827464000054,0.6424237715471011,0.4742011312800062
