Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.31726748,6.9617343,0.9083391339285714,0.48593560671628877,7.632897144667198e-05,0.0001526339674902179,7.632354882966704e-05
0.20583232,0.1842277,0.9248464285714286,0.5870336440002206,0.6050652689343041,0.5957097552781434,0.42420740738003526
0.19848391,0.17995597,0.9191026071428572,0.5408651731421072,0.767576239409991,0.634526305058035,0.46471414060529304
0.19719869,0.15925378,0.9284719642857142,0.5995945966878238,0.6586696493858901,0.6274964171100379,0.45719708654370494
0.19835326,0.15247163,0.9308065446428571,0.6412772981370001,0.5562488313507696,0.5952373420124324,0.42372967363924974
0.19702533,0.15456668,0.9292739196428572,0.6848504046846549,0.42520222014363696,0.5236865778015107,0.35479617031359967
0.19192941,0.15452051,0.9289115625,0.6126684566041065,0.6093951015878558,0.61056551908652,0.4394346679341854
0.19484521,0.15584056,0.9286033660714286,0.6028065688200583,0.6461115716410512,0.6234553822430875,0.45291537673885157
0.19303654,0.15274231,0.9309790178571429,0.6346235337442808,0.5839144992908627,0.6072651619071755,0.43603136352956673
0.1933721,0.15400931,0.9285369821428571,0.7073982919431412,0.3819285957259827,0.4933878411531937,0.3280145790811031
0.19566503,0.1573503,0.9313040982142857,0.6429977945334138,0.5672150297282462,0.6012755773091935,0.42990931929108434
0.19510815,0.15681472,0.9250430446428571,0.5741097470519094,0.7010727238032413,0.631168804756277,0.46111723880842165
0.19285542,0.1492373,0.9314074910714285,0.66955409200129,0.5021426801427025,0.5719576638446477,0.400660221011482
0.19021335,0.14954633,0.9302141517857143,0.6183629365673968,0.6220157127923756,0.6198969060555597,0.4491675694069781
0.18917035,0.15248832,0.9309120446428572,0.6962787291725567,0.43933128836400326,0.537634276324257,0.36775266852196653
0.18999955,0.15061112,0.9318498660714285,0.6472738350844337,0.5638241482959936,0.6021740962651233,0.43079882569042804
0.18801078,0.15536483,0.9278093125,0.5916719984836354,0.6827696006289474,0.633685490451708,0.4637983849101053
0.1908217,0.1505639,0.9316759375,0.640419995491212,0.5832003421845496,0.6093362557131496,0.4381829157136526
0.19073012,0.15146124,0.930684455357143,0.6208677390851252,0.6250627233378477,0.6225703583073114,0.4519803358947656
0.1896139,0.14722897,0.9323417142857142,0.6639178125938586,0.5337475164780987,0.5903805561232233,0.4188784630596889
0.18683456,0.15525013,0.9285705446428572,0.6000373543923117,0.6598847731752036,0.6282874155660715,0.45803313066773477
0.18762055,0.16912073,0.9221965446428572,0.554227971409576,0.7663615589182031,0.6431585488449667,0.47402262137704765
